postal_code,http://webprotege.stanford.edu/R9vkBr0EApzeMGfa0rJGo9G,http://webprotege.stanford.edu/RJAL6Zu9F3EHB35HCs3cYD,http://webprotege.stanford.edu/RcIHdxpjQwjr8EG8yMhEYV,http://webprotege.stanford.edu/RDudF9SBo28CKqKpRN9poYL,http://webprotege.stanford.edu/RLc1ySxaRs4HWkW4m5w2Me
57249,,False,False,False,False
53929,,False,False,False,False
53930,,False,False,False,False
62089,,True,False,True,False
62092,,True,False,False,False
53934,,False,False,False,False
62094,,True,False,True,False
53936,,False,False,False,False
24340,,False,False,False,False
24348,,False,False,False,False
24354,,False,False,True,False
24361,,False,False,False,False
24363,,False,False,False,False
24366,,False,False,False,False
28114,,False,False,True,True
28117,,False,False,False,True
28119,,True,False,True,True
28124,,True,False,True,True
28128,,True,False,True,True
28129,,True,False,True,True
28139,,False,False,False,True
28150,,False,False,True,False
28152,,False,False,True,False
28160,,False,False,False,False
28163,,True,False,True,False
62540,,False,False,True,False
62541,,True,False,False,False
62546,,False,False,True,False
23690,,True,True,True,False
23691,,True,True,True,False
44275,,False,False,False,False
23692,,True,True,True,False
44276,,False,False,True,False
23693,,True,True,True,False
62553,,False,False,False,False
44280,,False,False,False,False
23866,,True,True,False,False
23867,,True,False,False,False
62691,,True,False,False,False
23868,,True,False,False,False
23872,,True,False,False,False
7822,,False,False,True,False
21206,,False,True,False,False
7826,,False,False,True,True
7827,,False,True,True,False
21207,,False,True,False,False
21208,,False,True,False,False
21209,,False,True,False,False
21210,,False,True,False,False
7840,,False,False,False,True
21212,,False,True,False,False
21679,,False,True,True,False
4084,,False,True,True,False
4093,,False,True,False,False
29321,,True,False,True,False
15711,,False,False,True,False
15714,,False,False,False,False
97101,,False,False,False,False
97102,,False,False,False,False
97103,,False,False,False,False
97107,,False,False,False,False
97108,,False,False,False,False
97110,,False,False,False,False
97111,,False,False,False,False
97112,,False,False,False,False
97114,,False,False,False,False
97115,,False,False,False,False
97118,,False,False,False,False
97121,,False,False,False,False
97122,,False,False,False,False
97124,,False,False,True,False
3605,,False,False,False,False
3607,,False,False,False,False
3743,,False,False,False,False
3745,,False,False,False,False
3746,,False,False,False,False
3751,,False,False,False,False
3752,,False,False,False,False
6023,,False,True,True,False
6033,,False,True,True,False
6042,,False,False,True,False
6043,,False,False,False,False
6066,,False,False,False,False
45873,,False,False,True,False
40701,,False,False,False,False
40729,,False,False,True,True
40734,,False,False,True,False
40737,,False,False,True,False
3259,,False,False,False,False
57251,,False,False,False,False
57252,,False,False,False,False
57255,,False,False,False,False
57257,,False,False,False,True
57258,,False,False,False,True
57259,,False,False,False,False
57260,,False,False,False,True
57261,,False,False,False,False
57262,,False,False,False,True
57266,,False,False,False,False
57269,,False,False,False,False
57270,,False,False,False,True
57271,,False,False,False,False
57273,,False,False,False,True
56522,,False,False,False,False
53939,,False,False,False,False
62098,,True,False,False,False
53947,,False,False,False,False
53948,,False,False,False,False
53949,,False,False,False,False
28166,,False,False,False,True
28169,,False,False,True,False
28170,,True,False,True,True
23696,,True,True,True,False
62555,,False,False,True,False
62556,,False,False,True,False
23701,,True,True,False,False
23702,,True,True,False,False
62557,,False,False,True,False
23703,,True,True,False,False
19405,,False,True,True,False
62694,,True,False,False,False
62695,,True,False,True,False
23874,,True,True,False,False
23875,,True,False,False,False
23876,,True,False,False,False
23878,,True,True,False,False
23879,,True,True,False,False
8202,,False,True,True,True
8204,,False,True,True,False
21713,,False,False,False,False
21719,,False,False,False,False
8210,,False,True,True,True
8212,,False,True,True,False
16848,,False,False,True,False
15715,,False,False,True,False
15717,,False,False,True,False
15724,,False,False,True,False
15730,,False,False,True,False
97127,,False,False,False,False
97128,,False,False,False,False
97130,,False,False,False,False
97131,,False,False,False,False
97132,,False,False,False,False
97133,,False,False,True,False
97134,,False,False,False,False
97135,,False,False,False,False
97136,,False,False,False,False
97138,,False,False,False,False
97140,,False,False,True,False
97141,,False,False,False,False
97145,,False,False,False,False
97146,,False,False,False,False
97147,,False,False,False,False
97148,,False,False,False,False
97149,,False,False,False,False
97202,,False,False,True,False
97206,,False,False,True,False
87533,,False,False,True,False
87538,,False,False,True,True
3754,,False,False,False,False
3770,,False,False,False,False
3773,,False,False,False,False
3781,,False,False,False,False
3782,,False,False,False,False
6071,,False,False,False,False
6073,,False,True,True,False
6074,,False,True,True,False
38928,,True,False,False,False
40740,,False,False,True,False
60150,,False,False,False,False
40741,,False,False,True,False
40743,,False,False,True,False
40744,,False,False,True,True
40759,,False,False,False,True
40763,,False,False,False,False
3280,,False,False,False,False
3284,,False,False,False,False
3293,,False,False,True,False
58041,,False,False,False,False
58043,,False,False,False,False
58045,,False,False,False,False
63401,,True,False,False,False
63430,,True,False,False,False
63431,,True,False,False,False
58049,,False,False,False,False
63432,,True,False,False,False
63433,,True,False,False,False
63434,,True,False,False,False
63435,,True,False,False,False
58053,,False,False,False,False
63436,,True,False,True,False
63438,,True,False,False,False
63439,,True,False,False,False
58054,,False,False,False,False
63440,,True,False,False,False
58056,,False,False,False,False
58057,,False,False,False,False
63441,,True,False,False,False
58058,,False,False,False,False
58060,,False,False,False,True
58061,,False,False,False,False
63445,,True,False,False,False
58062,,False,False,False,False
53950,,False,False,False,False
62214,,True,False,True,False
53952,,False,False,False,False
53953,,False,False,False,False
62218,,True,False,True,False
62219,,True,False,True,False
28315,,True,False,False,True
28320,,True,True,True,True
28323,,True,False,True,True
28327,,True,False,False,True
28328,,True,True,True,False
28330,,True,False,True,False
28332,,True,True,True,False
23704,,True,True,False,False
62565,,False,False,False,False
23707,,True,True,False,False
23708,,True,True,False,False
23709,,True,True,False,False
62567,,False,False,True,False
23801,,True,False,False,False
19440,,False,True,True,False
19454,,False,True,True,False
19460,,False,True,True,False
19464,,False,True,True,False
8223,,False,True,True,True
8224,,False,True,False,True
21750,,False,False,False,False
8226,,False,True,True,True
55307,,False,False,False,False
55308,,False,False,False,False
55309,,False,False,False,False
55310,,False,False,False,False
55312,,False,False,False,False
16915,,False,False,False,False
16923,,False,False,False,False
87560,,False,False,True,False
87562,,False,False,True,False
87565,,False,False,True,True
87569,,False,False,True,False
87573,,False,False,True,True
87583,,False,False,True,False
87701,,False,False,True,True
87710,,False,False,True,True
87711,,False,False,True,False
87712,,False,False,True,True
87713,,False,False,True,True
87714,,False,False,True,True
87715,,False,False,True,True
87718,,False,False,True,True
87722,,False,False,True,True
87723,,False,False,True,True
87724,,False,False,True,False
87728,,False,False,True,False
87729,,False,False,True,True
3812,,False,False,False,False
3813,,False,False,False,False
3814,,False,False,False,False
3816,,False,False,False,False
3817,,False,False,False,False
3818,,False,False,False,False
3820,,False,True,True,False
3823,,False,True,True,False
40769,,False,False,False,False
40771,,False,False,True,False
40801,,False,False,False,False
40806,,False,False,False,False
40807,,False,False,False,False
40808,,False,False,False,False
40810,,False,False,False,False
63446,,True,False,False,False
58063,,False,False,False,False
63447,,True,False,False,False
58065,,False,False,False,False
63448,,True,False,False,False
58067,,False,False,False,False
63450,,True,False,False,False
63451,,True,False,False,False
58068,,False,False,False,False
58069,,False,False,False,False
63452,,True,False,False,False
63453,,True,False,False,False
63454,,True,False,False,False
63457,,True,False,False,False
63458,,True,False,False,False
58072,,False,False,False,False
63459,,True,False,True,False
63460,,True,False,False,False
58075,,False,False,False,False
58076,,False,False,False,False
63461,,True,False,False,False
58077,,False,False,False,True
63463,,True,False,False,False
53964,,False,False,False,False
62230,,True,False,True,False
62231,,True,False,True,False
54001,,False,False,False,False
54002,,False,False,False,False
54003,,False,False,False,False
54004,,False,False,False,False
54005,,False,False,False,False
54006,,False,False,False,False
54007,,False,False,False,False
54009,,False,False,False,False
54010,,False,False,False,False
54011,,False,False,False,False
54013,,False,False,False,False
54014,,False,False,False,False
54015,,False,False,False,False
54016,,False,False,False,False
62245,,True,False,True,False
54017,,False,False,False,False
54020,,False,False,False,False
54021,,False,False,False,False
62246,,True,False,False,False
28337,,True,True,True,True
28339,,True,False,True,True
28340,,True,False,True,True
28343,,True,False,True,True
28345,,True,False,True,True
28347,,True,False,True,True
28350,,True,False,False,False
28351,,True,False,True,True
28352,,True,False,True,True
28357,,True,False,True,True
28358,,True,True,True,True
28360,,True,False,True,True
28363,,True,False,True,True
28364,,True,False,True,True
62568,,False,False,True,False
62570,,False,False,True,False
62571,,False,False,False,False
62601,,True,False,True,False
62610,,True,False,False,False
62611,,True,False,False,False
23805,,True,False,False,False
23806,,True,False,False,False
62617,,True,False,False,False
23821,,True,False,False,False
35950,,False,False,False,False
35953,,True,False,False,False
35958,,False,False,True,True
26716,,False,False,True,False
26720,,False,False,True,False
26722,,False,False,False,False
26739,,False,False,True,False
8230,,False,True,True,True
21755,,False,False,False,False
21758,,False,False,False,False
21769,,False,False,False,False
8242,,False,True,True,False
55314,,False,False,False,False
55315,,False,False,False,False
55318,,False,False,False,False
55319,,False,False,False,False
55322,,False,False,False,False
55324,,False,False,False,False
55332,,False,False,False,False
55333,,False,False,False,False
55334,,False,False,False,False
55335,,False,False,False,False
55336,,False,False,False,False
55338,,False,False,False,False
55339,,False,False,False,False
55342,,False,False,False,False
15732,,False,False,True,False
15733,,False,False,True,False
15744,,False,False,True,False
87730,,False,False,True,False
87731,,False,False,True,True
87732,,False,False,True,True
87733,,False,False,True,True
87734,,False,False,True,True
87735,,False,False,True,True
87736,,False,False,True,True
87740,,False,False,True,True
87742,,False,False,True,True
87743,,False,False,True,False
87745,,False,False,True,True
87746,,False,False,True,False
87747,,False,False,True,False
87749,,False,False,True,True
87750,,False,False,True,False
87752,,False,False,True,True
87753,,False,False,True,False
87901,,False,False,True,True
87930,,False,False,True,True
87931,,False,False,True,True
87933,,False,False,True,False
87935,,False,False,True,False
87939,,False,False,True,True
40815,,False,False,False,False
40816,,False,False,False,False
40818,,False,False,False,False
40819,,False,False,False,False
40820,,False,False,False,False
40823,,False,False,False,False
40824,,False,False,False,False
40826,,False,False,False,False
40827,,False,False,False,False
40828,,False,False,False,False
40829,,False,False,False,False
40830,,False,False,False,False
40831,,False,False,False,False
40840,,False,False,False,False
40843,,False,False,False,False
40844,,False,False,False,False
63464,,True,False,False,False
63465,,True,False,False,False
63467,,True,False,True,False
63469,,True,False,False,False
63471,,True,False,False,False
63472,,True,False,False,False
58081,,False,False,False,False
63473,,True,False,False,False
63474,,True,False,False,False
63501,,True,False,True,False
63530,,True,False,False,False
63531,,True,False,False,False
63532,,True,False,False,False
63533,,True,False,True,False
63534,,True,False,False,False
63535,,True,False,False,False
63536,,True,False,False,False
63537,,True,False,False,False
63538,,True,False,False,False
63539,,True,False,False,False
63540,,True,False,True,False
63541,,True,False,False,False
63543,,True,False,False,False
63544,,True,False,True,False
63545,,False,False,False,False
58201,,False,False,False,False
54022,,False,False,False,False
54023,,False,False,False,False
62250,,True,False,True,False
62253,,True,False,False,False
54024,,False,False,False,False
54025,,False,False,False,False
23930,,True,False,True,False
23936,,False,False,False,False
23937,,False,False,False,False
38318,,True,False,True,False
62821,,True,False,False,False
54630,,False,False,False,False
44644,,False,False,False,False
54631,,False,False,False,False
62822,,True,False,False,False
54632,,False,False,False,False
62823,,True,False,True,False
38320,,True,False,False,False
38321,,True,False,True,False
62824,,True,False,False,False
62825,,True,False,False,False
54634,,False,False,False,False
54635,,False,False,False,False
38327,,True,False,True,False
62827,,True,False,False,False
38328,,True,False,True,False
19520,,False,False,True,False
26755,,False,False,False,False
26761,,False,False,False,False
20653,,False,True,True,False
20660,,False,True,True,False
8243,,False,True,True,False
8246,,False,True,True,False
8247,,False,True,True,True
8248,,False,True,True,False
8251,,False,True,True,False
21780,,False,False,False,False
21783,,False,False,False,False
8260,,False,True,True,True
4342,,False,True,False,False
4348,,False,True,False,False
16937,,False,False,False,False
16941,,False,False,False,False
16948,,False,False,False,False
17002,,False,False,False,False
17004,,False,False,True,False
3830,,False,True,False,False
40847,,False,False,False,False
40849,,False,False,False,False
40854,,False,False,False,False
40855,,False,False,False,False
40858,,False,False,False,False
38930,,True,False,False,False
38941,,True,False,False,False
38943,,True,False,True,False
38944,,True,False,False,False
7080,,False,True,True,False
7083,,False,True,True,False
7088,,False,True,True,False
58202,,False,False,False,False
63546,,True,False,True,False
63547,,True,False,False,False
63548,,True,False,False,False
58203,,False,False,False,False
58204,,False,False,False,False
58205,,False,False,False,False
63549,,True,False,False,False
63551,,False,False,False,False
58210,,False,False,False,False
58212,,False,False,False,False
58214,,False,False,False,False
63552,,True,False,False,False
58216,,False,False,False,False
58218,,False,False,False,False
58219,,False,False,False,False
63555,,True,False,False,False
58220,,False,False,False,False
58222,,False,False,False,False
58223,,False,False,False,False
58224,,False,False,False,False
63556,,False,False,False,False
63557,,True,False,False,False
58225,,False,False,False,False
63558,,True,False,False,False
58227,,False,False,False,False
58228,,False,False,False,False
28367,,True,False,True,False
28369,,True,True,True,True
28372,,True,False,True,False
28373,,True,False,False,True
28374,,True,False,False,True
28375,,True,False,True,False
28376,,True,False,False,True
28377,,True,False,False,True
28379,,True,False,True,True
28383,,True,False,True,True
28385,,True,True,True,False
28386,,True,False,True,True
28387,,True,False,False,True
28392,,True,True,True,True
28394,,True,False,False,True
28396,,True,False,True,True
28421,,True,True,False,True
28423,,True,True,True,True
38954,,True,False,False,False
38957,,True,False,False,False
38958,,True,False,False,False
38962,,True,False,False,False
38963,,True,False,False,False
38964,,True,False,False,False
38966,,True,False,False,False
38967,,True,False,True,False
39038,,True,False,False,False
39039,,True,False,True,False
39040,,True,False,True,False
39042,,True,False,True,False
39044,,True,False,True,False
39045,,True,False,True,True
39046,,True,False,True,True
39047,,True,False,True,False
19542,,False,False,True,False
46035,,False,False,False,False
46041,,False,False,False,False
46045,,False,False,True,False
99903,,,False,False,False
99918,,,False,True,False
99919,,,False,True,False
99921,,,False,True,False
99922,,,False,True,False
99923,,,False,True,False
99925,,,False,True,False
99926,,,False,True,False
99927,,,False,True,False
99929,,,False,False,False
74963,,True,False,True,True
73664,,True,False,True,False
73666,,True,False,False,True
7040,,False,True,True,False
20667,,False,True,True,False
20670,,False,True,True,False
20674,,False,True,True,False
7043,,False,True,True,False
21801,,True,True,True,False
21802,,True,True,True,False
4354,,False,True,False,False
2806,,False,True,False,False
2809,,False,True,False,False
55350,,False,False,False,False
55354,,False,False,False,False
55355,,False,False,False,False
87942,,False,False,True,True
87943,,False,False,True,True
38945,,True,False,False,False
38946,,True,False,False,False
38947,,True,False,True,False
38949,,True,False,True,False
38950,,True,False,False,False
38951,,True,False,False,False
38952,,True,False,False,False
60113,,False,False,False,False
40444,,False,False,False,False
40445,,False,False,False,False
40448,,False,False,False,False
60115,,False,False,False,False
40460,,False,False,False,False
40464,,False,False,True,False
40472,,False,False,False,False
40481,,False,False,False,False
40484,,False,False,False,False
40486,,False,False,False,True
60129,,False,False,False,False
63559,,True,False,True,False
63560,,False,False,False,False
58229,,False,False,False,False
63561,,True,False,False,False
58230,,False,False,False,False
63563,,True,False,False,False
58231,,False,False,False,False
58233,,False,False,False,False
58235,,False,False,False,False
63565,,False,False,False,False
63566,,False,False,False,False
63567,,False,False,False,False
58237,,False,False,False,False
58238,,False,False,False,False
58239,,False,False,False,False
63601,,False,False,True,False
58240,,False,False,False,False
58241,,False,False,False,False
58243,,False,False,False,False
29928,,True,True,True,False
29932,,True,True,False,True
29934,,True,True,False,True
29935,,True,True,True,False
29936,,True,True,False,True
29939,,True,True,True,True
29940,,True,True,True,True
29941,,True,True,True,True
29943,,True,True,False,True
29944,,True,True,True,True
24073,,False,False,True,False
24076,,False,False,True,False
24078,,False,False,False,False
24082,,False,False,True,False
24084,,False,False,True,False
54637,,False,False,False,False
38329,,True,False,False,False
62830,,True,False,False,False
62831,,True,False,True,False
54638,,False,False,False,False
38330,,True,False,True,False
38332,,True,False,False,False
54639,,False,False,False,False
54641,,False,False,False,False
38333,,True,False,False,False
44651,,False,False,False,False
72139,,True,False,True,False
72141,,True,False,False,False
84750,,False,False,False,True
82938,,False,False,True,False
72311,,True,False,True,False
73673,,True,False,False,True
72315,,True,False,True,False
72320,,True,False,True,False
72321,,True,False,True,False
72322,,True,False,False,False
72324,,True,False,True,False
72326,,True,False,False,False
72328,,True,False,False,False
72329,,True,False,True,False
72330,,True,False,True,False
72333,,True,False,True,False
20680,,False,True,True,False
20684,,False,True,True,False
20686,,False,True,True,False
20687,,False,True,True,False
20690,,False,True,True,False
20692,,False,True,True,False
54456,,False,False,False,False
54457,,False,False,False,False
54458,,False,False,False,False
54462,,False,False,False,False
54466,,False,False,False,False
54467,,False,False,False,False
54469,,False,False,False,False
54475,,False,False,False,False
4848,,False,True,False,False
4849,,False,True,False,False
4852,,False,True,False,False
33471,,True,False,True,True
24656,,False,False,False,False
24657,,False,False,False,False
40601,,False,False,False,False
40604,,False,False,False,False
74338,,True,False,False,False
74342,,True,False,False,False
74346,,True,False,False,False
74349,,True,False,False,False
74368,,True,False,False,False
74369,,True,False,False,False
84751,,False,False,False,True
84752,,False,False,False,True
84754,,False,False,True,True
84755,,False,False,True,True
73622,,True,False,True,False
84758,,False,False,True,True
73624,,True,False,True,False
72143,,True,False,True,False
72149,,True,False,True,False
72150,,True,False,True,False
73627,,True,False,False,True
72152,,True,False,True,False
84762,,False,False,True,True
72153,,True,False,False,False
72156,,True,False,True,False
73628,,True,False,False,True
72157,,True,False,True,False
84766,,False,False,True,True
73632,,True,False,True,False
73638,,True,False,False,True
65536,,True,False,True,False
65541,,True,False,True,False
65542,,True,False,True,False
65543,,True,False,False,False
65548,,True,False,False,False
65550,,True,False,True,False
65552,,True,False,True,False
65555,,True,False,True,False
65556,,True,False,False,False
65557,,True,False,True,False
65559,,True,False,True,False
65560,,True,False,True,False
65564,,True,False,True,False
65565,,True,False,False,False
65567,,True,False,False,False
65570,,True,False,True,False
65571,,True,False,False,False
65580,,True,False,True,False
65582,,True,False,True,False
65583,,True,False,False,False
65584,,True,False,False,False
65586,,True,False,False,False
65588,,True,False,False,False
65589,,True,False,True,False
65590,,True,False,True,False
65591,,True,False,False,False
65603,,True,False,False,False
65605,,False,False,True,False
65606,,True,False,False,False
65609,,True,False,True,False
46047,,False,False,True,False
40150,,False,False,False,False
40152,,True,False,False,False
40155,,False,False,False,False
40157,,False,False,False,False
40161,,False,False,False,False
73716,,True,False,True,False
72335,,True,False,False,False
72340,,True,False,False,False
72341,,True,False,True,False
73717,,True,False,True,True
72342,,True,False,True,False
73719,,True,False,True,False
72346,,True,False,False,False
73722,,True,False,True,False
73724,,True,False,False,False
72350,,True,False,True,False
72351,,True,False,True,False
72353,,True,False,True,False
73726,,True,False,True,False
72354,,True,False,False,False
72355,,True,False,True,False
72358,,True,False,True,False
72359,,True,False,False,False
7059,,False,True,False,False
46160,,False,False,False,False
46161,,False,False,True,False
46162,,False,False,False,False
46164,,False,False,False,False
46171,,False,False,False,False
46172,,False,False,False,False
46173,,False,False,False,False
46181,,False,False,False,False
21804,,True,True,True,False
21810,,True,True,True,False
54481,,False,False,False,False
54482,,False,False,False,False
54485,,False,False,False,False
54486,,False,False,False,False
54489,,False,False,False,False
54491,,False,False,False,False
54493,,False,False,False,False
54494,,False,False,False,False
54495,,False,False,False,False
54513,,False,False,True,False
54515,,False,False,True,False
54524,,False,False,True,False
54525,,False,False,False,False
54526,,False,False,False,False
54530,,False,False,False,False
54534,,False,False,False,False
54536,,False,False,False,False
54537,,False,False,True,False
38326,,True,False,True,False
38079,,True,False,False,False
40003,,False,False,False,False
38601,,True,False,True,False
38603,,True,False,False,False
32003,,True,True,False,False
2835,,False,True,False,False
2837,,False,True,False,False
2840,,False,True,False,False
4911,,False,False,True,False
4912,,False,False,True,False
4915,,False,True,False,False
4920,,False,False,True,False
4922,,False,True,False,False
4923,,False,False,True,False
4924,,False,True,True,False
4925,,False,False,True,False
4929,,False,True,True,False
38635,,True,False,True,False
40104,,False,False,False,False
40107,,False,False,False,False
35031,,True,False,True,False
38639,,True,False,False,False
40108,,False,False,False,False
35033,,True,False,True,False
38642,,True,False,False,False
40111,,True,False,False,False
40115,,True,False,False,False
54963,,False,False,False,False
54965,,False,False,False,False
54966,,False,False,False,False
54967,,False,False,False,False
54968,,False,False,False,False
54970,,False,False,False,False
54977,,False,False,False,False
54980,,False,False,False,False
54981,,False,False,False,False
54982,,False,False,False,False
54983,,False,False,False,False
54984,,False,False,False,False
54985,,False,False,False,False
54986,,False,False,False,False
67460,,True,False,True,True
67464,,True,False,True,True
67466,,True,False,False,True
67467,,True,False,True,True
67468,,True,False,False,False
67470,,True,False,True,False
67473,,True,False,False,False
67474,,True,False,False,False
67475,,True,False,True,False
67478,,True,False,False,False
67480,,True,False,True,True
67481,,True,False,False,False
7110,,False,True,True,False
7111,,False,True,True,False
60145,,False,False,False,False
55019,,False,False,False,False
50022,,False,False,False,False
55021,,False,False,False,False
50025,,False,False,False,False
50026,,False,False,False,False
50027,,False,False,False,False
50028,,False,False,False,False
50029,,False,False,False,False
50034,,False,False,False,False
55029,,False,False,False,False
55030,,False,False,False,False
55032,,False,False,True,False
50036,,False,False,False,False
24088,,False,False,True,False
24089,,False,False,False,False
24091,,False,False,False,False
24092,,False,False,True,False
24095,,False,False,False,False
24102,,False,False,True,False
24104,,False,False,False,False
24112,,False,False,False,False
24121,,False,False,False,False
24122,,False,False,False,False
24127,,False,False,False,False
24131,,False,False,False,False
24132,,False,False,True,False
24133,,False,False,True,False
54773,,False,False,False,False
54801,,False,False,False,False
54805,,False,False,False,False
54810,,False,False,False,False
54812,,False,False,False,False
54813,,False,False,True,False
54814,,False,False,False,False
54817,,False,False,False,False
54819,,False,False,False,False
54820,,False,False,False,False
54821,,False,False,False,False
54822,,False,False,False,False
54824,,False,False,False,False
54826,,False,False,False,False
74426,,True,False,False,True
74429,,True,False,True,False
74431,,True,False,False,False
74434,,True,False,True,False
74435,,True,False,True,False
74437,,True,False,False,False
74438,,True,False,False,False
74446,,True,False,True,False
74447,,True,False,False,False
74454,,True,False,True,False
74456,,True,False,False,False
73641,,True,False,True,False
72165,,True,False,False,False
73642,,True,False,False,True
72167,,True,False,True,False
72168,,True,False,True,False
72170,,True,False,True,False
72175,,True,False,True,False
72176,,True,False,True,False
72179,,True,False,False,False
72181,,True,False,True,False
73644,,True,False,False,True
65613,,True,False,True,False
65618,,True,False,True,False
65620,,False,False,True,False
65622,,True,False,True,False
65623,,False,False,True,False
65624,,False,False,True,False
65625,,False,False,True,False
65626,,True,False,True,False
65629,,False,False,True,False
65631,,False,False,True,False
65632,,True,False,True,False
65633,,False,False,True,False
65634,,True,False,False,False
65637,,True,False,True,False
65638,,True,False,False,False
65641,,False,False,True,False
65644,,True,False,True,False
65646,,True,False,False,False
65647,,False,False,True,False
65650,,True,False,False,False
65652,,True,False,True,False
65654,,True,False,False,False
65655,,True,False,True,False
65656,,False,False,True,False
65657,,False,False,True,False
65658,,False,False,True,False
65660,,True,False,False,False
73728,,True,False,True,False
73729,,True,False,False,False
73731,,True,False,True,False
72360,,True,False,True,False
73734,,True,False,False,False
72365,,True,False,False,False
72366,,True,False,True,False
72367,,True,False,True,False
72368,,True,False,True,False
73737,,True,False,False,False
72370,,True,False,True,False
72372,,True,False,False,False
73741,,True,False,True,False
72373,,True,False,True,False
72374,,True,False,True,False
72377,,True,False,False,False
7065,,False,True,True,False
7067,,False,True,True,False
54547,,False,False,False,False
54550,,False,False,False,False
54552,,False,False,True,False
54555,,False,False,True,False
54556,,False,False,True,False
40862,,False,False,False,False
40863,,False,False,False,False
40865,,False,False,False,False
40868,,False,False,False,False
40870,,False,False,False,False
40873,,False,False,False,False
40874,,False,False,False,False
40903,,False,False,True,False
40906,,False,False,True,True
40914,,False,False,False,False
40915,,False,False,True,False
40921,,False,False,True,False
40923,,False,False,True,False
40927,,False,False,False,False
40935,,False,False,True,True
40941,,False,False,False,False
40943,,False,False,True,False
40946,,False,False,True,False
40949,,False,False,True,False
40953,,False,False,True,False
40962,,False,False,False,False
40004,,False,False,False,False
32008,,True,True,False,True
40006,,False,False,False,False
40007,,False,False,False,False
38606,,True,False,False,False
40009,,False,False,False,False
47832,,False,False,True,False
47833,,False,False,False,False
47836,,False,False,True,False
47837,,False,False,True,False
47840,,False,False,False,False
47841,,False,False,False,False
47847,,False,False,False,False
47853,,False,False,False,False
47854,,False,False,False,False
47857,,False,False,False,False
47859,,False,False,True,False
47860,,False,False,True,False
47862,,False,False,True,False
4941,,False,True,False,False
4942,,False,False,True,False
4943,,False,False,True,False
4944,,False,False,True,False
4945,,False,False,True,False
4950,,False,False,True,False
4951,,False,True,False,False
37301,,False,False,False,True
40117,,False,False,False,False
35034,,True,False,False,False
60020,,False,False,False,False
38643,,True,False,False,False
38644,,True,False,False,False
40119,,True,False,False,False
67482,,True,False,True,False
67483,,True,False,True,True
67301,,True,False,True,False
67330,,True,False,False,False
67332,,True,False,False,False
67333,,True,False,True,False
50038,,False,False,True,False
55036,,False,False,False,False
50039,,False,False,True,False
50041,,False,False,True,False
50042,,False,False,False,False
50044,,False,False,False,False
55037,,False,False,False,False
50048,,False,False,False,False
35045,,True,False,True,False
35046,,True,False,True,False
35049,,True,False,True,False
54827,,False,False,False,False
54828,,False,False,False,False
54829,,False,False,False,False
54830,,False,False,True,False
54832,,False,False,False,False
54835,,False,False,False,False
54836,,False,False,False,False
54837,,False,False,False,False
57570,,False,False,True,True
57571,,False,False,False,False
57572,,False,False,True,True
57574,,False,False,False,True
57576,,False,False,False,False
57579,,False,False,False,False
57580,,False,False,False,True
57584,,False,False,False,False
57585,,False,False,False,False
57601,,False,False,True,False
57620,,False,False,True,False
57621,,False,False,False,False
57622,,False,False,False,False
57623,,False,False,False,False
57625,,False,False,True,False
57630,,False,False,True,False
57631,,False,False,False,True
57632,,False,False,False,True
57633,,False,False,False,False
57634,,False,False,False,False
57636,,False,False,True,False
57639,,False,False,False,False
74458,,True,False,True,False
74459,,True,False,False,False
74460,,True,False,False,False
74467,,True,False,True,False
74472,,True,False,False,False
74477,,True,False,True,False
73645,,True,False,False,True
73647,,True,False,True,True
73651,,True,False,True,False
73655,,True,False,True,False
73660,,True,False,False,True
73661,,True,False,True,False
73662,,True,False,False,True
99546,,,False,True,False
65661,,True,False,False,False
65662,,True,False,False,False
65663,,True,False,True,False
65664,,True,False,False,False
65667,,True,False,False,False
65668,,True,False,False,False
65669,,False,False,True,False
65676,,True,False,True,False
65681,,False,False,True,False
65682,,True,False,False,False
65685,,True,False,True,False
65686,,False,False,True,False
65689,,True,False,True,False
65690,,True,False,False,False
65692,,True,False,False,False
65702,,True,False,False,False
65704,,True,False,False,False
65705,,True,False,False,False
65707,,True,False,False,False
65708,,False,False,True,False
65710,,True,False,True,False
65711,,True,False,False,False
65712,,True,False,False,False
65713,,True,False,True,False
65714,,False,False,True,False
65715,,True,False,True,False
65717,,True,False,False,False
65720,,False,False,True,False
65722,,True,False,True,False
65723,,True,False,False,False
65724,,True,False,False,False
65727,,True,False,True,False
72379,,True,False,False,False
72383,,True,False,True,False
73744,,True,False,True,False
73746,,True,False,True,False
73747,,True,False,False,False
72389,,True,False,True,False
73749,,True,False,True,False
72390,,True,False,True,False
72392,,True,False,False,False
72394,,True,False,False,False
72395,,True,False,True,False
73750,,True,False,False,False
72396,,True,False,True,False
73755,,True,False,True,False
73756,,True,False,False,False
73758,,True,False,False,False
73759,,True,False,False,False
73760,,True,False,False,False
50271,,False,False,False,False
50272,,False,False,False,False
50273,,False,False,False,False
50274,,False,False,False,False
50275,,False,False,True,False
50276,,False,False,False,False
50277,,False,False,False,False
40964,,False,False,False,False
40979,,False,False,False,False
40982,,False,False,True,False
40983,,False,False,False,False
40995,,False,False,True,False
40997,,False,False,True,False
41002,,False,False,False,False
41003,,False,False,False,False
41004,,False,False,False,False
41008,,False,False,False,False
41010,,False,False,False,False
